source_url,target_url,status_code,preserve_query_string,include_subdomains,subpath_matching,path_matching
http://www.workofarttattoo.com/healing_database_color_week_3_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_color_week_3_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_color_week_3_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_color_week_3_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_color_week_3_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_color_week_3_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_color_week_3_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_color_year_1_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_color_year_1_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_color_year_1_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_color_year_1_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_color_year_1_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_color_year_1_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_color_year_1_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_color_year_1_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_cover_ups_day_1_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_cover_ups_day_1_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_cover_ups_day_1_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_cover_ups_day_1_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_cover_ups_day_1_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_cover_ups_day_1_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_cover_ups_day_1_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_cover_ups_day_1_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_cover_ups_day_2_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_cover_ups_day_2_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_cover_ups_day_2_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_cover_ups_day_2_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_cover_ups_day_2_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_cover_ups_day_2_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_cover_ups_day_2_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_cover_ups_day_2_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_cover_ups_day_3_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_cover_ups_day_3_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_cover_ups_day_3_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_cover_ups_day_3_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_cover_ups_day_3_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_cover_ups_day_3_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_cover_ups_day_3_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_cover_ups_day_3_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_cover_ups_day_4_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_cover_ups_day_4_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_cover_ups_day_4_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_cover_ups_day_4_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_cover_ups_day_4_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_cover_ups_day_4_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_cover_ups_day_4_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_cover_ups_day_4_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_cover_ups_month_1_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_cover_ups_month_1_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_cover_ups_month_1_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_cover_ups_month_1_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_cover_ups_month_1_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_cover_ups_month_1_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_cover_ups_month_1_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_cover_ups_month_1_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_cover_ups_month_3_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_cover_ups_month_3_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_cover_ups_month_3_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_cover_ups_month_3_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_cover_ups_month_3_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_cover_ups_month_3_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_cover_ups_month_3_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_cover_ups_month_3_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_cover_ups_month_6_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_cover_ups_month_6_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_cover_ups_month_6_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_cover_ups_month_6_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_cover_ups_month_6_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_cover_ups_month_6_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_cover_ups_month_6_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_cover_ups_month_6_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_cover_ups_tattoos_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_cover_ups_tattoos_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_cover_ups_tattoos_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_cover_ups_tattoos_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_cover_ups_tattoos_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_cover_ups_tattoos_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_cover_ups_tattoos_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_cover_ups_tattoos_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_cover_ups_week_1_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_cover_ups_week_1_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_cover_ups_week_1_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_cover_ups_week_1_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_cover_ups_week_1_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_cover_ups_week_1_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_cover_ups_week_1_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_cover_ups_week_1_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_cover_ups_week_2_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_cover_ups_week_2_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_cover_ups_week_2_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_cover_ups_week_2_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_cover_ups_week_2_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_cover_ups_week_2_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_cover_ups_week_2_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_cover_ups_week_2_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_cover_ups_week_3_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_cover_ups_week_3_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_cover_ups_week_3_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_cover_ups_week_3_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_cover_ups_week_3_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_cover_ups_week_3_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_cover_ups_week_3_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_cover_ups_week_3_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_cover_ups_year_1_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_cover_ups_year_1_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_cover_ups_year_1_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_cover_ups_year_1_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_cover_ups_year_1_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_cover_ups_year_1_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_cover_ups_year_1_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_cover_ups_year_1_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_fine_line_day_1_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_fine_line_day_1_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_fine_line_day_1_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_fine_line_day_1_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_fine_line_day_1_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_fine_line_day_1_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_fine_line_day_1_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_fine_line_day_1_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_fine_line_day_2_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_fine_line_day_2_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_fine_line_day_2_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_fine_line_day_2_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_fine_line_day_2_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_fine_line_day_2_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_fine_line_day_2_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_fine_line_day_2_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_fine_line_day_3_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_fine_line_day_3_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_fine_line_day_3_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_fine_line_day_3_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_fine_line_day_3_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_fine_line_day_3_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_fine_line_day_3_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_fine_line_day_3_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_fine_line_day_4_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_fine_line_day_4_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_fine_line_day_4_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_fine_line_day_4_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_fine_line_day_4_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_fine_line_day_4_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_fine_line_day_4_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_fine_line_day_4_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_fine_line_month_1_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_fine_line_month_1_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_fine_line_month_1_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_fine_line_month_1_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_fine_line_month_1_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_fine_line_month_1_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_fine_line_month_1_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_fine_line_month_1_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_fine_line_month_3_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_fine_line_month_3_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_fine_line_month_3_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_fine_line_month_3_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_fine_line_month_3_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_fine_line_month_3_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_fine_line_month_3_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_fine_line_month_3_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_fine_line_month_6_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_fine_line_month_6_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_fine_line_month_6_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_fine_line_month_6_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_fine_line_month_6_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_fine_line_month_6_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_fine_line_month_6_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_fine_line_month_6_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_fine_line_tattoos_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_fine_line_tattoos_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_fine_line_tattoos_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_fine_line_tattoos_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_fine_line_tattoos_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_fine_line_tattoos_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_fine_line_tattoos_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_fine_line_tattoos_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_fine_line_week_1_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_fine_line_week_1_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_fine_line_week_1_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_fine_line_week_1_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_fine_line_week_1_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://www.workofarttattoo.com/healing_database_fine_line_week_1_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://workofarttattoo.com/healing_database_fine_line_week_1_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
https://www.workofarttattoo.com/healing_database_fine_line_week_1_las_vegas/,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
http://workofarttattoo.com/healing_database_fine_line_week_2_las_vegas,https://www.workofarttattoo.com/las-vegas-tattoo-healing-guide/,301,True,False,False,True
